0,0.000000,-0.148438
13,0.000000,-0.148438
20,0.000000,-0.148438
19,0.000000,-0.148438
20,0.000000,-0.148438
20,0.000000,-0.148438
21,0.000000,-0.148438
23,0.000000,-0.148438
17,0.000000,-0.148438
20,0.000000,-0.148438
19,0.000000,-0.148438
21,0.000000,-0.148438
21,0.000000,-0.148438
22,0.000000,-0.148438
17,0.000000,-0.148438
20,0.000000,-0.148438
19,0.000000,-0.148438
22,0.000000,-0.148438
20,0.000000,-0.148438
19,0.000000,-0.148438
19,0.000000,-0.148438
21,0.000000,-0.148438
19,0.000000,-0.148438
20,0.000000,-0.148438
20,0.000000,-0.148438
20,0.000000,-0.148438
22,0.000000,-0.148438
18,0.000000,-0.148438
21,0.000000,-0.148438
20,0.000000,-0.148438
20,0.000000,-0.148438
20,0.000000,-0.148438
19,0.000000,-0.148438
20,0.000000,-0.148438
20,0.000000,-0.148438
20,0.000000,-0.148438
20,-0.171875,-0.148438
21,-0.250000,-0.148438
19,-0.343750,-0.148438
21,-0.437500,-0.148438
19,-0.476563,-0.148438
21,-0.609375,-0.148438
20,-0.656250,-0.148438
19,-0.656250,-0.148438
21,-0.687500,-0.148438
21,-0.687500,-0.148438
19,-0.687500,-0.148438
21,-0.687500,-0.148438
19,-0.687500,-0.148438
19,-0.687500,-0.148438
20,-0.687500,-0.148438
20,-0.687500,-0.148438
20,-0.687500,-0.148438
21,-0.687500,-0.148438
19,-0.687500,-0.148438
20,-0.687500,-0.148438
20,-0.687500,-0.148438
20,-0.687500,-0.148438
22,-0.703125,-0.148438
19,-0.703125,-0.148438
19,-0.703125,-0.148438
21,-0.703125,-0.148438
20,-0.734375,-0.140625
20,-0.765625,-0.148438
20,-0.765625,-0.148438
20,-0.851563,-0.148438
19,-0.851563,-0.148438
21,-0.875000,-0.148438
20,-0.875000,-0.148438
20,-0.875000,-0.148438
19,-0.875000,-0.148438
20,-0.875000,-0.148438
20,-0.875000,-0.148438
21,-0.875000,-0.148438
19,-0.875000,-0.148438
21,-0.875000,-0.148438
19,-0.875000,-0.148438
20,-0.875000,-0.148438
20,-0.875000,-0.148438
20,-0.875000,-0.148438
20,-0.875000,-0.148438
20,-0.875000,-0.148438
21,-0.875000,-0.148438
19,-0.875000,-0.148438
21,-0.875000,-0.148438
19,-0.875000,-0.148438
21,-0.875000,-0.148438
19,-0.882813,-0.132813
20,-0.882813,-0.093750
20,-0.882813,-0.078125
21,-0.882813,-0.054688
20,-0.882813,-0.054688
19,-0.882813,-0.054688
20,-0.882813,-0.039063
20,-0.882813,-0.031250
20,-0.882813,-0.023438
21,-0.882813,-0.007813
21,-0.882813,0.015748
19,-0.882813,0.015748
20,-0.882813,0.031496
19,-0.882813,0.031496
20,-0.882813,0.031496
22,-0.882813,0.055118
19,-0.882813,0.055118
19,-0.882813,0.078740
20,-0.882813,0.110236
20,-0.882813,0.204724
20,-0.882813,0.204724
21,-0.882813,0.291339
19,-0.882813,0.291339
20,-0.882813,0.362205
21,-0.882813,0.370079
20,-0.882813,0.393701
20,-0.882813,0.440945
19,-0.882813,0.440945
21,-0.875000,0.480315
19,-0.875000,0.480315
20,-0.882813,0.488189
20,-0.882813,0.488189
22,-0.882813,0.488189
18,-0.882813,0.488189
20,-0.882813,0.488189
