0,0.000000,-0.046875
52,0.000000,-0.046875
30,0.000000,-0.046875
5,0.000000,-0.046875
4,0.000000,-0.046875
3,0.000000,-0.046875
4,0.000000,-0.046875
5,0.000000,-0.046875
3,0.000000,-0.046875
20,0.000000,-0.039063
19,0.000000,-0.039063
20,0.000000,-0.039063
20,0.000000,-0.046875
20,0.000000,-0.039063
20,0.000000,-0.039063
20,-0.234375,-0.039063
20,-0.257813,-0.046875
20,-0.257813,-0.046875
20,-0.265625,-0.046875
20,-0.273438,-0.046875
20,-0.289063,-0.046875
20,-0.367188,-0.046875
20,-0.453125,-0.046875
20,-0.523438,-0.039063
20,-0.570313,-0.039063
20,-0.617188,-0.046875
20,-0.656250,-0.039063
20,-0.679688,-0.046875
20,-0.679688,-0.046875
20,-0.703125,-0.046875
20,-0.734375,-0.039063
20,-0.742188,-0.046875
20,-0.742188,-0.046875
20,-0.742188,-0.046875
20,-0.742188,-0.046875
20,-0.742188,-0.046875
20,-0.742188,-0.046875
20,-0.742188,-0.046875
20,-0.742188,-0.046875
20,-0.742188,-0.046875
20,-0.742188,-0.046875
20,-0.742188,-0.046875
20,-0.742188,-0.046875
20,-0.742188,-0.046875
20,-0.742188,-0.046875
20,-0.742188,-0.046875
20,-0.742188,-0.046875
20,-0.742188,-0.039063
20,-0.742188,-0.039063
20,-0.742188,-0.039063
20,-0.742188,-0.062500
20,-0.742188,-0.093750
20,-0.742188,-0.234375
20,-0.734375,-0.273438
20,-0.742188,-0.390625
20,-0.742188,-0.453125
21,-0.742188,-0.453125
19,-0.742188,-0.453125
20,-0.742188,-0.453125
20,-0.742188,-0.414063
20,-0.742188,-0.414063
20,-0.742188,-0.414063
20,-0.742188,-0.468750
20,-0.742188,-0.531250
20,-0.742188,-0.578125
20,-0.742188,-0.656250
20,-0.742188,-0.656250
20,-0.742188,-0.656250
20,-0.742188,-0.664063
20,-0.742188,-0.664063
20,-0.742188,-0.664063
20,-0.742188,-0.664063
20,-0.742188,-0.664063
20,-0.742188,-0.664063
20,-0.742188,-0.664063
20,-0.742188,-0.664063
20,-0.742188,-0.664063
20,-0.742188,-0.664063
20,-0.742188,-0.664063
20,-0.742188,-0.664063
20,-0.742188,-0.593750
20,-0.742188,-0.515625
20,-0.742188,-0.257813
20,-0.734375,-0.234375
20,-0.742188,-0.226563
20,-0.742188,-0.226563
20,-0.742188,-0.226563
20,-0.742188,-0.289063
20,-0.742188,-0.289063
20,-0.742188,-0.398438
20,-0.742188,-0.562500
20,-0.742188,-0.687500
20,-0.742188,-0.750000
20,-0.742188,-0.750000
20,-0.742188,-0.750000
20,-0.742188,-0.750000
20,-0.742188,-0.750000
20,-0.742188,-0.750000
20,-0.742188,-0.750000
