0,0.000000,0.007874
20,-0.367188,0.007874
20,-0.578125,0.007874
20,-0.718750,0.007874
20,-0.750000,0.007874
20,-0.750000,0.007874
20,-0.750000,0.007874
20,-0.750000,0.007874
20,-0.757813,0.007874
20,-0.757813,0.007874
20,-0.757813,0.007874
20,-0.757813,0.007874
20,-0.757813,0.007874
20,-0.757813,0.007874
20,-0.757813,0.007874
20,-0.757813,0.007874
20,-0.757813,0.007874
20,-0.750000,0.007874
20,-0.726563,0.007874
20,-0.710938,0.007874
20,-0.703125,0.007874
20,-0.703125,0.007874
20,-0.703125,0.007874
20,-0.703125,0.007874
20,-0.703125,0.007874
20,-0.703125,0.007874
20,-0.703125,0.007874
20,-0.703125,0.007874
20,-0.703125,0.078740
20,-0.703125,0.102362
20,-0.703125,0.102362
20,-0.703125,0.102362
20,-0.703125,0.110236
20,-0.703125,0.110236
20,-0.703125,0.110236
20,-0.703125,0.110236
20,-0.703125,0.110236
20,-0.703125,0.118110
20,-0.703125,0.118110
20,-0.703125,0.125984
20,-0.703125,0.125984
20,-0.703125,0.125984
20,-0.703125,0.133858
20,-0.703125,0.236220
20,-0.703125,0.346457
20,-0.703125,0.370079
20,-0.703125,0.370079
20,-0.703125,0.370079
20,-0.703125,0.370079
20,-0.703125,0.236220
20,-0.703125,0.181102
20,-0.703125,0.133858
20,-0.703125,0.102362
20,-0.703125,0.102362
20,-0.703125,0.102362
20,-0.703125,0.102362
20,-0.703125,0.102362
20,-0.703125,0.102362
20,-0.703125,0.102362
20,-0.703125,0.102362
20,-0.703125,0.102362
20,-0.703125,0.102362
20,-0.703125,0.102362
20,-0.703125,0.102362
20,-0.703125,0.102362
20,-0.703125,0.102362
20,-0.703125,0.212598
20,-0.703125,0.251969
20,-0.703125,0.362205
20,-0.695313,0.362205
20,-0.695313,0.362205
20,-0.695313,0.362205
20,-0.695313,0.362205
20,-0.703125,0.362205
20,-0.703125,0.236220
20,-0.703125,0.181102
20,-0.703125,0.173228
20,-0.703125,0.125984
20,-0.703125,0.102362
20,-0.703125,0.102362
20,-0.695313,0.070866
20,-0.695313,0.070866
20,-0.695313,0.070866
20,-0.703125,0.102362
20,-0.703125,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.695313,0.110236
20,-0.687500,0.110236
20,-0.687500,0.110236
20,-0.687500,0.110236
20,-0.687500,0.102362
20,-0.687500,0.086614
20,-0.687500,0.086614
20,-0.687500,0.086614
20,-0.687500,0.086614
20,-0.687500,0.086614
20,-0.687500,0.086614
20,-0.679688,0.078740
20,-0.687500,0.070866
20,-0.679688,0.023622
20,-0.679688,0.007874
20,-0.679688,0.007874
20,-0.679688,0.007874
20,-0.679688,0.000000
20,-0.679688,0.000000
20,-0.679688,0.000000
20,-0.679688,0.000000
20,-0.679688,0.000000
20,-0.679688,0.000000
20,-0.679688,0.000000
20,-0.679688,0.000000
20,-0.679688,0.000000
20,-0.679688,-0.007813
20,-0.679688,-0.007813
20,-0.679688,-0.007813
20,-0.679688,-0.007813
20,-0.679688,-0.007813
20,-0.679688,-0.015625
20,-0.679688,-0.015625
20,-0.679688,-0.023438
20,-0.679688,-0.023438
20,-0.679688,-0.023438
20,-0.679688,-0.039063
20,-0.679688,-0.039063
20,-0.679688,-0.046875
20,-0.679688,-0.046875
20,-0.679688,-0.054688
20,-0.679688,-0.054688
20,-0.679688,-0.054688
20,-0.679688,-0.062500
20,-0.679688,-0.140625
20,-0.679688,-0.140625
20,-0.679688,-0.140625
20,-0.679688,-0.148438
20,-0.679688,-0.148438
20,-0.679688,-0.148438
20,-0.679688,-0.148438
20,-0.679688,-0.156250
20,-0.679688,-0.156250
20,-0.679688,-0.156250
20,-0.679688,-0.156250
20,-0.679688,-0.156250
20,-0.679688,-0.171875
20,-0.679688,-0.187500
20,-0.679688,-0.265625
20,-0.679688,-0.375000
20,-0.679688,-0.429688
20,-0.679688,-0.460938
20,-0.679688,-0.460938
20,-0.679688,-0.460938
20,-0.679688,-0.460938
20,-0.679688,-0.460938
20,-0.679688,-0.460938
20,-0.679688,-0.460938
20,-0.679688,-0.460938
20,-0.679688,-0.460938
20,-0.679688,-0.460938
20,-0.679688,-0.460938
20,-0.679688,-0.460938
20,-0.679688,-0.468750
20,-0.679688,-0.468750
20,-0.679688,-0.468750
20,-0.679688,-0.468750
20,-0.679688,-0.468750
20,-0.679688,-0.468750
20,-0.679688,-0.468750
20,-0.679688,-0.468750
20,-0.679688,-0.468750
20,-0.679688,-0.468750
20,-0.679688,-0.468750
20,-0.679688,-0.468750
20,-0.679688,-0.468750
20,-0.679688,-0.484375
20,-0.679688,-0.546875
20,-0.679688,-0.601563
20,-0.679688,-0.617188
20,-0.679688,-0.617188
20,-0.679688,-0.617188
20,-0.679688,-0.617188
20,-0.679688,-0.617188
20,-0.679688,-0.617188
